time_s,trend
0.000000000,34.746578
0.000113379,34.746578
0.000226757,34.746578
0.000340136,34.746578
0.000453515,34.746578
0.000566893,34.746578
0.000680272,34.746578
0.000793651,34.746578
0.000907029,34.746578
0.001020408,34.746578
0.001133787,34.746578
0.001247166,34.746578
0.001360544,34.746578
0.001473923,34.746578
0.001587302,34.746578
0.001700680,34.746574
0.001814059,34.746574
0.001927438,34.746574
0.002040816,34.746574
0.002154195,34.746574
0.002267574,34.746574
0.002380952,34.746574
0.002494331,34.746574
0.002607710,34.746574
0.002721088,34.746574
0.002834467,34.746574
0.002947846,34.746574
0.003061224,34.746574
0.003174603,34.746574
0.003287982,34.746574
0.003401361,34.746574
0.003514739,34.746574
0.003628118,34.746574
0.003741497,34.746574
0.003854875,34.746574
0.003968254,34.746574
0.004081633,34.746574
0.004195011,34.746574
0.004308390,34.746574
0.004421769,34.746574
0.004535147,34.746574
0.004648526,34.746574
0.004761905,34.746574
0.004875283,34.746574
0.004988662,34.746574
0.005102041,34.746574
0.005215420,34.746574
0.005328798,34.746574
0.005442177,34.746574
0.005555556,34.746574
0.005668934,34.746574
0.005782313,34.746574
0.005895692,34.746574
0.006009070,34.746574
0.006122449,34.746574
0.006235828,34.746578
0.006349206,34.746578
0.006462585,34.746578
0.006575964,34.746578
0.006689342,34.746578
0.006802721,34.746578
0.006916100,34.746578
0.007029478,34.746578
0.007142857,34.746578
0.007256236,34.746578
0.007369615,34.746578
0.007482993,34.746578
0.007596372,34.746578
0.007709751,34.746578
0.007823129,34.746578
0.007936508,34.746578
0.008049887,34.746582
0.008163265,34.746582
0.008276644,34.746582
0.008390023,34.746582
0.008503401,34.746582
0.008616780,34.746582
0.008730159,34.746582
0.008843537,34.746582
0.008956916,34.746582
0.009070295,34.746582
0.009183673,34.746582
0.009297052,34.746582
0.009410431,34.746582
0.009523810,34.746582
0.009637188,34.746582
0.009750567,34.746582
0.009863946,34.746582
0.009977324,34.746582
0.010090703,34.746582
0.010204082,34.746582
0.010317460,34.746586
0.010430839,34.746586
0.010544218,34.746586
0.010657596,34.746586
0.010770975,34.746586
0.010884354,34.746586
0.010997732,34.746586
0.011111111,34.746590
0.011224490,34.746590
0.011337868,34.746590
0.011451247,34.746590
0.011564626,34.746590
0.011678005,34.746590
0.011791383,34.746590
0.011904762,34.746590
0.012018141,34.746590
0.012131519,34.746590
0.012244898,34.746590
0.012358277,34.746590
0.012471655,34.746590
0.012585034,34.746593
0.012698413,34.746593
0.012811791,34.746593
0.012925170,34.746593
0.013038549,34.746593
0.013151927,34.746597
0.013265306,34.746597
0.013378685,34.746597
0.013492063,34.746597
0.013605442,34.746597
0.013718821,34.746597
0.013832200,34.746597
0.013945578,34.746597
0.014058957,34.746597
0.014172336,34.746597
0.014285714,34.746601
0.014399093,34.746601
0.014512472,34.746601
0.014625850,34.746601
0.014739229,34.746601
0.014852608,34.746605
0.014965986,34.746605
0.015079365,34.746605
0.015192744,34.746605
0.015306122,34.746605
0.015419501,34.746605
0.015532880,34.746605
0.015646259,34.746605
0.015759637,34.746605
0.015873016,34.746609
0.015986395,34.746609
0.016099773,34.746609
0.016213152,34.746609
0.016326531,34.746613
0.016439909,34.746613
0.016553288,34.746613
0.016666667,34.746613
0.016780045,34.746613
0.016893424,34.746613
0.017006803,34.746613
0.017120181,34.746616
0.017233560,34.746616
0.017346939,34.746616
0.017460317,34.746616
0.017573696,34.746620
0.017687075,34.746620
0.017800454,34.746620
0.017913832,34.746620
0.018027211,34.746620
0.018140590,34.746620
0.018253968,34.746620
0.018367347,34.746624
0.018480726,34.746624
0.018594104,34.746624
0.018707483,34.746628
0.018820862,34.746628
0.018934240,34.746628
0.019047619,34.746628
0.019160998,34.746632
0.019274376,34.746632
0.019387755,34.746632
0.019501134,34.746632
0.019614512,34.746632
0.019727891,34.746632
0.019841270,34.746635
0.019954649,34.746635
0.020068027,34.746635
0.020181406,34.746639
0.020294785,34.746639
0.020408163,34.746639
0.020521542,34.746639
