rank,frequency_hz,magnitude_db
1,3000.000,-23.170
2,3001.375,-47.842
3,2998.625,-49.973
4,2999.250,-50.378
5,3000.750,-52.620
6,2996.375,-56.783
7,3003.625,-57.456
8,2997.875,-61.652
9,3004.375,-62.387
10,3002.125,-62.391
