time_s,envelope_detrended
0.000000000,0.067605
0.000113379,0.056980
0.000226757,0.046372
0.000340136,0.035781
0.000453515,0.025210
0.000566893,0.014661
0.000680272,0.004134
0.000793651,-0.006367
0.000907029,-0.016840
0.001020408,-0.027282
0.001133787,-0.037693
0.001247166,-0.048071
0.001360544,-0.058415
0.001473923,-0.068722
0.001587302,-0.078987
0.001700680,-0.089216
0.001814059,-0.099399
0.001927438,-0.109541
0.002040816,-0.119637
0.002154195,-0.129683
0.002267574,-0.139684
0.002380952,-0.149634
0.002494331,-0.159531
0.002607710,-0.169377
0.002721088,-0.179167
0.002834467,-0.188903
0.002947846,-0.198580
0.003061224,-0.208199
0.003174603,-0.217758
0.003287982,-0.227258
0.003401361,-0.236693
0.003514739,-0.246067
0.003628118,-0.255378
0.003741497,-0.264622
0.003854875,-0.273799
0.003968254,-0.282911
0.004081633,-0.291952
0.004195011,-0.300926
0.004308390,-0.309830
0.004421769,-0.318663
0.004535147,-0.327424
0.004648526,-0.336113
0.004761905,-0.344733
0.004875283,-0.353276
0.004988662,-0.361744
0.005102041,-0.370141
0.005215420,-0.378460
0.005328798,-0.386705
0.005442177,-0.394874
0.005555556,-0.402965
0.005668934,-0.410979
0.005782313,-0.418918
0.005895692,-0.426775
0.006009070,-0.434556
0.006122449,-0.442258
0.006235828,-0.449881
0.006349206,-0.457423
0.006462585,-0.464886
0.006575964,-0.472270
0.006689342,-0.479573
0.006802721,-0.486797
0.006916100,-0.493939
0.007029478,-0.501000
0.007142857,-0.507979
0.007256236,-0.514879
0.007369615,-0.521695
0.007482993,-0.528429
0.007596372,-0.535082
0.007709751,-0.541650
0.007823129,-0.548137
0.007936508,-0.554542
0.008049887,-0.560862
0.008163265,-0.567101
0.008276644,-0.573256
0.008390023,-0.579329
0.008503401,-0.585318
0.008616780,-0.591222
0.008730159,-0.597041
0.008843537,-0.602780
0.008956916,-0.608433
0.009070295,-0.614005
0.009183673,-0.619493
0.009297052,-0.624896
0.009410431,-0.630218
0.009523810,-0.635455
0.009637188,-0.640611
0.009750567,-0.645685
0.009863946,-0.650678
0.009977324,-0.655586
0.010090703,-0.660415
0.010204082,-0.665163
0.010317460,-0.669829
0.010430839,-0.674413
0.010544218,-0.678919
0.010657596,-0.683346
0.010770975,-0.687691
0.010884354,-0.691957
0.010997732,-0.696148
0.011111111,-0.700257
0.011224490,-0.704293
0.011337868,-0.708247
0.011451247,-0.712128
0.011564626,-0.715930
0.011678005,-0.719659
0.011791383,-0.723313
0.011904762,-0.726890
0.012018141,-0.730397
0.012131519,-0.733827
0.012244898,-0.737185
0.012358277,-0.740473
0.012471655,-0.743687
0.012585034,-0.746831
0.012698413,-0.749904
0.012811791,-0.752905
0.012925170,-0.755838
0.013038549,-0.758700
0.013151927,-0.761495
0.013265306,-0.764223
0.013378685,-0.766880
0.013492063,-0.769473
0.013605442,-0.771995
0.013718821,-0.774455
0.013832200,-0.776848
0.013945578,-0.779176
0.014058957,-0.781437
0.014172336,-0.783635
0.014285714,-0.785772
0.014399093,-0.787844
0.014512472,-0.789854
0.014625850,-0.791803
0.014739229,-0.793689
0.014852608,-0.795514
0.014965986,-0.797282
0.015079365,-0.798986
0.015192744,-0.800633
0.015306122,-0.802221
0.015419501,-0.803753
0.015532880,-0.805226
0.015646259,-0.806643
0.015759637,-0.808001
0.015873016,-0.809305
0.015986395,-0.810553
0.016099773,-0.811747
0.016213152,-0.812886
0.016326531,-0.813970
0.016439909,-0.815005
0.016553288,-0.815983
0.016666667,-0.816907
0.016780045,-0.817781
0.016893424,-0.818602
0.017006803,-0.819374
0.017120181,-0.820094
0.017233560,-0.820762
0.017346939,-0.821380
0.017460317,-0.821950
0.017573696,-0.822473
0.017687075,-0.822945
0.017800454,-0.823371
0.017913832,-0.823748
0.018027211,-0.824079
0.018140590,-0.824362
0.018253968,-0.824598
0.018367347,-0.824791
0.018480726,-0.824937
0.018594104,-0.825040
0.018707483,-0.825096
0.018820862,-0.825110
0.018934240,-0.825081
0.019047619,-0.825007
0.019160998,-0.824894
0.019274376,-0.824736
0.019387755,-0.824539
0.019501134,-0.824302
0.019614512,-0.824023
0.019727891,-0.823705
0.019841270,-0.823348
0.019954649,-0.822951
0.020068027,-0.822515
0.020181406,-0.822045
0.020294785,-0.821535
0.020408163,-0.820989
0.020521542,-0.820407
0.020634921,-0.819791
0.020748299,-0.819138
0.020861678,-0.818452
0.020975057,-0.817729
0.021088435,-0.816975
0.021201814,-0.816190
0.021315193,-0.815372
0.021428571,-0.814523
0.021541950,-0.813640
0.021655329,-0.812728
0.021768707,-0.811786
0.021882086,-0.810816
0.021995465,-0.809815
0.022108844,-0.808786
0.022222222,-0.807732
0.022335601,-0.806646
0.022448980,-0.805536
0.022562358,-0.804397
0.022675737,-0.803231
0.022789116,-0.802041
0.022902494,-0.800824
0.023015873,-0.799582
0.023129252,-0.798317
0.023242630,-0.797026
0.023356009,-0.795711
0.023469388,-0.794373
0.023582766,-0.793010
0.023696145,-0.791624
0.023809524,-0.790219
0.023922902,-0.788788
0.024036281,-0.787338
0.024149660,-0.785865
0.024263039,-0.784373
0.024376417,-0.782858
0.024489796,-0.781324
0.024603175,-0.779770
0.024716553,-0.778196
0.024829932,-0.776603
0.024943311,-0.774990
0.025056689,-0.773360
0.025170068,-0.771708
0.025283447,-0.770041
0.025396825,-0.768353
0.025510204,-0.766650
0.025623583,-0.764925
0.025736961,-0.763186
0.025850340,-0.761430
0.025963719,-0.759654
0.026077098,-0.757862
0.026190476,-0.756052
0.026303855,-0.754229
0.026417234,-0.752386
0.026530612,-0.750529
0.026643991,-0.748659
0.026757370,-0.746768
0.026870748,-0.744864
0.026984127,-0.742945
0.027097506,-0.741013
0.027210884,-0.739063
0.027324263,-0.737100
0.027437642,-0.735123
0.027551020,-0.733131
0.027664399,-0.731126
0.027777778,-0.729109
0.027891156,-0.727076
0.028004535,-0.725031
0.028117914,-0.722976
0.028231293,-0.720906
0.028344671,-0.718822
0.028458050,-0.716727
0.028571429,-0.714621
0.028684807,-0.712504
0.028798186,-0.710375
0.028911565,-0.708236
0.029024943,-0.706085
0.029138322,-0.703923
0.029251701,-0.701750
0.029365079,-0.699568
0.029478458,-0.697375
0.029591837,-0.695171
0.029705215,-0.692959
0.029818594,-0.690738
0.029931973,-0.688509
0.030045351,-0.686269
0.030158730,-0.684020
0.030272109,-0.681763
0.030385488,-0.679501
0.030498866,-0.677227
0.030612245,-0.674948
0.030725624,-0.672660
0.030839002,-0.670364
0.030952381,-0.668063
0.031065760,-0.665753
0.031179138,-0.663437
0.031292517,-0.661116
0.031405896,-0.658787
0.031519274,-0.656452
0.031632653,-0.654111
0.031746032,-0.651765
0.031859410,-0.649414
0.031972789,-0.647056
0.032086168,-0.644696
0.032199546,-0.642331
0.032312925,-0.639960
0.032426304,-0.637586
0.032539683,-0.635210
0.032653061,-0.632828
0.032766440,-0.630446
0.032879819,-0.628058
0.032993197,-0.625668
0.033106576,-0.623278
0.033219955,-0.620885
0.033333333,-0.618489
0.033446712,-0.616094
0.033560091,-0.613695
0.033673469,-0.611297
0.033786848,-0.608899
0.033900227,-0.606498
0.034013605,-0.604100
0.034126984,-0.601702
0.034240363,-0.599302
0.034353741,-0.596904
0.034467120,-0.594506
0.034580499,-0.592111
0.034693878,-0.589717
0.034807256,-0.587322
0.034920635,-0.584930
0.035034014,-0.582542
0.035147392,-0.580156
0.035260771,-0.577773
0.035374150,-0.575390
0.035487528,-0.573013
0.035600907,-0.570635
0.035714286,-0.568264
0.035827664,-0.565895
0.035941043,-0.563530
0.036054422,-0.561170
0.036167800,-0.558813
0.036281179,-0.556462
0.036394558,-0.554116
0.036507937,-0.551773
0.036621315,-0.549436
0.036734694,-0.547105
0.036848073,-0.544782
0.036961451,-0.542463
0.037074830,-0.540154
0.037188209,-0.537848
0.037301587,-0.535551
0.037414966,-0.533263
0.037528345,-0.530983
0.037641723,-0.528709
0.037755102,-0.526446
0.037868481,-0.524191
0.037981859,-0.521945
0.038095238,-0.519708
0.038208617,-0.517482
0.038321995,-0.515267
0.038435374,-0.513061
0.038548753,-0.510866
0.038662132,-0.508680
0.038775510,-0.506508
0.038888889,-0.504347
0.039002268,-0.502198
0.039115646,-0.500060
0.039229025,-0.497936
0.039342404,-0.495823
0.039455782,-0.493725
0.039569161,-0.491641
0.039682540,-0.489571
0.039795918,-0.487512
0.039909297,-0.485467
0.040022676,-0.483440
0.040136054,-0.481426
0.040249433,-0.479427
0.040362812,-0.477442
0.040476190,-0.475471
