time_s,envelope
0.000000000,19.692350
0.000113379,19.686596
0.000226757,19.680866
0.000340136,19.675167
0.000453515,19.669497
0.000566893,19.663857
0.000680272,19.658245
0.000793651,19.652670
0.000907029,19.647133
0.001020408,19.641626
0.001133787,19.636158
0.001247166,19.630730
0.001360544,19.625343
0.001473923,19.619995
0.001587302,19.614687
0.001700680,19.609425
0.001814059,19.604206
0.001927438,19.599031
0.002040816,19.593903
0.002154195,19.588823
0.002267574,19.583790
0.002380952,19.578804
0.002494331,19.573870
0.002607710,19.568983
0.002721088,19.564150
0.002834467,19.559366
0.002947846,19.554636
0.003061224,19.549957
0.003174603,19.545334
0.003287982,19.540764
0.003401361,19.536247
0.003514739,19.531786
0.003628118,19.527382
0.003741497,19.523033
0.003854875,19.518742
0.003968254,19.514503
0.004081633,19.510324
0.004195011,19.506203
0.004308390,19.502140
0.004421769,19.498135
0.004535147,19.494186
0.004648526,19.490297
0.004761905,19.486469
0.004875283,19.482698
0.004988662,19.478989
0.005102041,19.475336
0.005215420,19.471745
0.005328798,19.468210
0.005442177,19.464741
0.005555556,19.461329
0.005668934,19.457979
0.005782313,19.454687
0.005895692,19.451460
0.006009070,19.448292
0.006122449,19.445185
0.006235828,19.442137
0.006349206,19.439152
0.006462585,19.436230
0.006575964,19.433365
0.006689342,19.430565
0.006802721,19.427824
0.006916100,19.425146
0.007029478,19.422529
0.007142857,19.419971
0.007256236,19.417477
0.007369615,19.415043
0.007482993,19.412668
0.007596372,19.410357
0.007709751,19.408104
0.007823129,19.405910
0.007936508,19.403778
0.008049887,19.401705
0.008163265,19.399694
0.008276644,19.397739
0.008390023,19.395845
0.008503401,19.394009
0.008616780,19.392231
0.008730159,19.390512
0.008843537,19.388849
0.008956916,19.387247
0.009070295,19.385702
0.009183673,19.384211
0.009297052,19.382778
0.009410431,19.381399
0.009523810,19.380079
0.009637188,19.378813
0.009750567,19.377600
0.009863946,19.376444
0.009977324,19.375341
0.010090703,19.374290
0.010204082,19.373297
0.010317460,19.372355
0.010430839,19.371468
0.010544218,19.370628
0.010657596,19.369844
0.010770975,19.369112
0.010884354,19.368429
0.010997732,19.367798
0.011111111,19.367216
0.011224490,19.366688
0.011337868,19.366205
0.011451247,19.365772
0.011564626,19.365389
0.011678005,19.365053
0.011791383,19.364765
0.011904762,19.364527
0.012018141,19.364334
0.012131519,19.364187
0.012244898,19.364088
0.012358277,19.364031
0.012471655,19.364023
0.012585034,19.364058
0.012698413,19.364136
0.012811791,19.364258
0.012925170,19.364424
0.013038549,19.364632
0.013151927,19.364883
0.013265306,19.365171
0.013378685,19.365505
0.013492063,19.365877
0.013605442,19.366289
0.013718821,19.366739
0.013832200,19.367229
0.013945578,19.367754
0.014058957,19.368319
0.014172336,19.368919
0.014285714,19.369555
0.014399093,19.370226
0.014512472,19.370934
0.014625850,19.371672
0.014739229,19.372444
0.014852608,19.373249
0.014965986,19.374086
0.015079365,19.374954
0.015192744,19.375854
0.015306122,19.376783
0.015419501,19.377741
0.015532880,19.378725
0.015646259,19.379742
0.015759637,19.380783
0.015873016,19.381853
0.015986395,19.382948
0.016099773,19.384068
0.016213152,19.385214
0.016326531,19.386385
0.016439909,19.387577
0.016553288,19.388794
0.016666667,19.390034
0.016780045,19.391294
0.016893424,19.392576
0.017006803,19.393879
0.017120181,19.395201
0.017233560,19.396545
0.017346939,19.397903
0.017460317,19.399284
0.017573696,19.400681
0.017687075,19.402094
0.017800454,19.403524
0.017913832,19.404970
0.018027211,19.406431
0.018140590,19.407907
0.018253968,19.409399
0.018367347,19.410900
0.018480726,19.412416
0.018594104,19.413944
0.018707483,19.415485
0.018820862,19.417036
0.018934240,19.418596
0.019047619,19.420166
0.019160998,19.421745
0.019274376,19.423334
0.019387755,19.424931
0.019501134,19.426533
0.019614512,19.428143
0.019727891,19.429758
0.019841270,19.431379
0.019954649,19.433006
0.020068027,19.434637
0.020181406,19.436270
0.020294785,19.437906
0.020408163,19.439545
0.020521542,19.441183
0.020634921,19.442827
0.020748299,19.444469
0.020861678,19.446112
0.020975057,19.447754
0.021088435,19.449394
0.021201814,19.451035
0.021315193,19.452669
0.021428571,19.454306
0.021541950,19.455935
0.021655329,19.457563
0.021768707,19.459187
0.021882086,19.460806
0.021995465,19.462418
0.022108844,19.464025
0.022222222,19.465626
0.022335601,19.467222
0.022448980,19.468811
0.022562358,19.470392
0.022675737,19.471968
0.022789116,19.473534
0.022902494,19.475092
0.023015873,19.476641
0.023129252,19.478182
0.023242630,19.479713
0.023356009,19.481237
0.023469388,19.482752
0.023582766,19.484255
0.023696145,19.485750
0.023809524,19.487232
0.023922902,19.488703
0.024036281,19.490164
0.024149660,19.491613
0.024263039,19.493052
0.024376417,19.494476
0.024489796,19.495886
0.024603175,19.497288
0.024716553,19.498672
0.024829932,19.500044
0.024943311,19.501402
0.025056689,19.502743
0.025170068,19.504070
0.025283447,19.505383
0.025396825,19.506678
0.025510204,19.507957
0.025623583,19.509220
0.025736961,19.510466
0.025850340,19.511694
0.025963719,19.512903
0.026077098,19.514095
0.026190476,19.515268
0.026303855,19.516422
0.026417234,19.517557
0.026530612,19.518669
0.026643991,19.519766
0.026757370,19.520840
0.026870748,19.521891
0.026984127,19.522923
0.027097506,19.523932
0.027210884,19.524920
0.027324263,19.525885
0.027437642,19.526829
0.027551020,19.527750
0.027664399,19.528648
0.027777778,19.529524
0.027891156,19.530375
0.028004535,19.531202
0.028117914,19.532009
0.028231293,19.532791
0.028344671,19.533550
0.028458050,19.534283
0.028571429,19.534994
0.028684807,19.535679
0.028798186,19.536343
0.028911565,19.536978
0.029024943,19.537588
0.029138322,19.538176
0.029251701,19.538738
0.029365079,19.539274
0.029478458,19.539787
0.029591837,19.540270
0.029705215,19.540731
0.029818594,19.541162
0.029931973,19.541569
0.030045351,19.541950
0.030158730,19.542303
0.030272109,19.542633
0.030385488,19.542931
0.030498866,19.543203
0.030612245,19.543449
0.030725624,19.543665
0.030839002,19.543856
0.030952381,19.544016
0.031065760,19.544147
0.031179138,19.544249
0.031292517,19.544323
0.031405896,19.544365
0.031519274,19.544378
0.031632653,19.544363
0.031746032,19.544315
0.031859410,19.544237
0.031972789,19.544130
0.032086168,19.543989
0.032199546,19.543819
0.032312925,19.543615
0.032426304,19.543383
0.032539683,19.543116
0.032653061,19.542818
0.032766440,19.542488
0.032879819,19.542124
0.032993197,19.541729
0.033106576,19.541304
0.033219955,19.540844
0.033333333,19.540350
0.033446712,19.539827
0.033560091,19.539270
0.033673469,19.538677
0.033786848,19.538055
0.033900227,19.537401
0.034013605,19.536711
0.034126984,19.535990
0.034240363,19.535236
0.034353741,19.534447
0.034467120,19.533625
0.034580499,19.532774
0.034693878,19.531885
0.034807256,19.530968
0.034920635,19.530014
0.035034014,19.529032
0.035147392,19.528013
0.035260771,19.526964
0.035374150,19.525879
0.035487528,19.524763
0.035600907,19.523613
0.035714286,19.522432
0.035827664,19.521217
0.035941043,19.519970
0.036054422,19.518688
0.036167800,19.517376
0.036281179,19.516027
0.036394558,19.514647
0.036507937,19.513231
0.036621315,19.511782
0.036734694,19.510300
0.036848073,19.508785
0.036961451,19.507235
0.037074830,19.505650
0.037188209,19.504034
0.037301587,19.502380
0.037414966,19.500694
0.037528345,19.498974
0.037641723,19.497219
0.037755102,19.495432
0.037868481,19.493608
0.037981859,19.491755
0.038095238,19.489864
0.038208617,19.487940
0.038321995,19.485985
0.038435374,19.483995
0.038548753,19.481970
0.038662132,19.479912
0.038775510,19.477823
0.038888889,19.475698
0.039002268,19.473541
0.039115646,19.471354
0.039229025,19.469131
0.039342404,19.466875
0.039455782,19.464590
0.039569161,19.462271
0.039682540,19.459919
0.039795918,19.457537
0.039909297,19.455122
0.040022676,19.452677
0.040136054,19.450197
0.040249433,19.447691
0.040362812,19.445148
0.040476190,19.442579
0.040589569,19.439980
0.040702948,19.437347
0.040816327,19.434689
0.040929705,19.431995
0.041043084,19.429276
0.041156463,19.426523
0.041269841,19.423744
0.041383220,19.420937
0.041496599,19.418097
0.041609977,19.415228
0.041723356,19.412333
0.041836735,19.409407
0.041950113,19.406452
0.042063492,19.403471
0.042176871,19.400461
0.042290249,19.397425
0.042403628,19.394358
0.042517007,19.391266
0.042630385,19.388145
0.042743764,19.384996
0.042857143,19.381823
0.042970522,19.378622
0.043083900,19.375395
0.043197279,19.372141
0.043310658,19.368862
0.043424036,19.365559
0.043537415,19.362228
0.043650794,19.358873
0.043764172,19.355494
0.043877551,19.352089
0.043990930,19.348660
0.044104308,19.345207
0.044217687,19.341730
0.044331066,19.338232
0.044444444,19.334709
0.044557823,19.331163
0.044671202,19.327595
0.044784580,19.324005
0.044897959,19.320395
0.045011338,19.316763
0.045124717,19.313108
0.045238095,19.309435
0.045351474,19.305738
0.045464853,19.302027
0.045578231,19.298292
0.045691610,19.294540
0.045804989,19.290768
0.045918367,19.286980
0.046031746,19.283173
0.046145125,19.279348
0.046258503,19.275503
0.046371882,19.271643
0.046485261,19.267767
0.046598639,19.263872
0.046712018,19.259964
0.046825397,19.256037
0.046938776,19.252094
0.047052154,19.248137
0.047165533,19.244164
0.047278912,19.240175
0.047392290,19.236172
0.047505669,19.232155
0.047619048,19.228123
0.047732426,19.224077
0.047845805,19.220016
0.047959184,19.215944
0.048072562,19.211859
0.048185941,19.207760
0.048299320,19.203648
0.048412698,19.199522
0.048526077,19.195385
0.048639456,19.191238
0.048752834,19.187078
0.048866213,19.182909
0.048979592,19.178724
0.049092971,19.174532
0.049206349,19.170326
0.049319728,19.166113
0.049433107,19.161890
0.049546485,19.157656
0.049659864,19.153414
0.049773243,19.149160
0.049886621,19.144899
0.050000000,19.140631
0.050113379,19.136353
0.050226757,19.132067
0.050340136,19.127775
0.050453515,19.123476
0.050566893,19.119165
0.050680272,19.114853
0.050793651,19.110533
0.050907029,19.106207
0.051020408,19.101873
0.051133787,19.097538
0.051247166,19.093193
0.051360544,19.088846
0.051473923,19.084494
0.051587302,19.080137
0.051700680,19.075777
0.051814059,19.071411
0.051927438,19.067041
0.052040816,19.062668
0.052154195,19.058290
0.052267574,19.053909
0.052380952,19.049526
0.052494331,19.045141
0.052607710,19.040752
0.052721088,19.036360
0.052834467,19.031965
0.052947846,19.027569
0.053061224,19.023172
0.053174603,19.018772
0.053287982,19.014370
0.053401361,19.009968
0.053514739,19.005564
0.053628118,19.001160
0.053741497,18.996754
0.053854875,18.992350
0.053968254,18.987944
0.054081633,18.983540
0.054195011,18.979136
0.054308390,18.974730
0.054421769,18.970327
0.054535147,18.965923
0.054648526,18.961525
0.054761905,18.957125
0.054875283,18.952724
0.054988662,18.948330
0.055102041,18.943935
0.055215420,18.939545
0.055328798,18.935158
0.055442177,18.930773
0.055555556,18.926395
0.055668934,18.922020
0.055782313,18.917648
0.055895692,18.913282
0.056009070,18.908924
0.056122449,18.904570
0.056235828,18.900225
0.056349206,18.895884
0.056462585,18.891550
0.056575964,18.887224
0.056689342,18.882904
0.056802721,18.878595
0.056916100,18.874292
0.057029478,18.869999
0.057142857,18.865715
0.057256236,18.861441
0.057369615,18.857176
0.057482993,18.852921
0.057596372,18.848675
0.057709751,18.844440
0.057823129,18.840216
0.057936508,18.836004
0.058049887,18.831804
0.058163265,18.827614
0.058276644,18.823437
0.058390023,18.819271
0.058503401,18.815117
0.058616780,18.810976
0.058730159,18.806849
0.058843537,18.802732
0.058956916,18.798632
0.059070295,18.794542
0.059183673,18.790466
0.059297052,18.786404
0.059410431,18.782356
0.059523810,18.778320
0.059637188,18.774302
0.059750567,18.770294
0.059863946,18.766302
0.059977324,18.762325
0.060090703,18.758364
0.060204082,18.754416
0.060317460,18.750483
0.060430839,18.746567
0.060544218,18.742666
0.060657596,18.738781
0.060770975,18.734913
0.060884354,18.731060
0.060997732,18.727226
0.061111111,18.723408
0.061224490,18.719606
0.061337868,18.715822
0.061451247,18.712057
0.061564626,18.708309
0.061678005,18.704580
0.061791383,18.700867
0.061904762,18.697174
0.062018141,18.693501
0.062131519,18.689846
0.062244898,18.686211
0.062358277,18.682596
0.062471655,18.679001
0.062585034,18.675425
0.062698413,18.671869
0.062811791,18.668335
0.062925170,18.664822
0.063038549,18.661327
0.063151927,18.657858
0.063265306,18.654408
0.063378685,18.650978
0.063492063,18.647573
0.063605442,18.644188
0.063718821,18.640825
0.063832200,18.637484
0.063945578,18.634167
0.064058957,18.630871
0.064172336,18.627598
0.064285714,18.624348
0.064399093,18.621119
0.064512472,18.617914
0.064625850,18.614733
0.064739229,18.611574
0.064852608,18.608438
0.064965986,18.605326
0.065079365,18.602238
0.065192744,18.599173
