time_s,raw
0.000000000,6118.000000
0.000113379,-9478.000000
0.000226757,3713.500000
0.000340136,5216.000000
0.000453515,-9473.000000
0.000566893,4912.500000
0.000680272,4283.000000
0.000793651,-9292.000000
0.000907029,6059.000000
0.001020408,3263.000000
0.001133787,-9200.500000
0.001247166,6598.500000
0.001360544,1776.500000
0.001473923,-8885.000000
0.001587302,7701.500000
0.001700680,991.500000
0.001814059,-8225.000000
0.001927438,8165.500000
0.002040816,-566.500000
0.002154195,-7724.000000
0.002267574,8839.500000
0.002380952,-1396.000000
0.002494331,-6742.500000
0.002607710,9014.000000
0.002721088,-3110.500000
0.002834467,-6359.000000
0.002947846,9170.500000
0.003061224,-3827.000000
0.003174603,-4793.500000
0.003287982,9514.000000
0.003401361,-5165.500000
0.003514739,-4233.000000
0.003628118,9031.500000
0.003741497,-6094.000000
0.003854875,-2695.500000
0.003968254,9205.000000
0.004081633,-6891.500000
0.004195011,-1814.000000
0.004308390,8477.000000
0.004421769,-7763.500000
0.004535147,-323.000000
0.004648526,8452.500000
0.004761905,-8106.000000
0.004875283,810.000000
0.004988662,7400.500000
0.005102041,-9003.000000
0.005215420,1765.500000
0.005328798,6645.500000
0.005442177,-9157.500000
0.005555556,3136.500000
0.005668934,5911.000000
0.005782313,-9378.000000
0.005895692,4108.000000
0.006009070,4863.500000
0.006122449,-9371.000000
0.006235828,5336.000000
0.006349206,3962.500000
0.006462585,-9254.000000
0.006575964,6163.500000
0.006689342,2568.500000
0.006802721,-9181.500000
0.006916100,7004.500000
0.007029478,1718.000000
0.007142857,-8317.000000
0.007256236,8024.000000
0.007369615,411.500000
0.007482993,-8246.000000
0.007596372,8117.000000
0.007709751,-948.000000
0.007823129,-7268.000000
0.007936508,8979.000000
0.008049887,-2057.000000
0.008163265,-6689.500000
0.008276644,8820.500000
0.008390023,-3456.500000
0.008503401,-5620.000000
0.008616780,9514.000000
0.008730159,-4045.500000
0.008843537,-4496.000000
0.008956916,9125.000000
0.009070295,-5706.500000
0.009183673,-3793.500000
0.009297052,9134.000000
0.009410431,-6182.500000
0.009523810,-2174.500000
0.009637188,8923.500000
0.009750567,-7276.500000
0.009863946,-1395.000000
0.009977324,8325.500000
0.010090703,-7765.000000
0.010204082,198.500000
0.010317460,8011.000000
0.010430839,-8556.000000
0.010544218,898.500000
0.010657596,6938.500000
0.010770975,-9023.000000
0.010884354,2436.000000
0.010997732,6530.000000
0.011111111,-9089.500000
0.011224490,3459.500000
0.011337868,5361.500000
0.011451247,-9407.000000
0.011564626,4529.500000
0.011678005,4505.000000
0.011791383,-9228.500000
0.011904762,5562.500000
0.012018141,3282.000000
0.012131519,-9255.500000
0.012244898,6415.000000
0.012358277,2231.500000
0.012471655,-8726.000000
0.012585034,7452.500000
0.012698413,1274.500000
0.012811791,-8206.000000
0.012925170,7884.000000
0.013038549,-333.000000
0.013151927,-7973.000000
0.013265306,8432.000000
0.013378685,-1148.500000
0.013492063,-6804.500000
0.013605442,8938.500000
0.013718821,-2625.000000
0.013832200,-6378.500000
0.013945578,9013.500000
0.014058957,-3529.500000
0.014172336,-4876.000000
0.014285714,9480.000000
0.014399093,-4668.000000
0.014512472,-4455.500000
0.014625850,8765.000000
0.014739229,-5901.000000
0.014852608,-2935.500000
0.014965986,9322.500000
0.015079365,-6354.000000
0.015192744,-1979.000000
0.015306122,8362.500000
0.015419501,-7752.500000
0.015532880,-898.000000
0.015646259,8263.000000
0.015759637,-7814.000000
0.015873016,626.000000
0.015986395,7487.000000
0.016099773,-8844.000000
0.016213152,1376.500000
0.016326531,6866.000000
0.016439909,-8692.000000
0.016553288,3054.000000
0.016666667,6084.000000
0.016780045,-9294.500000
0.016893424,3696.000000
0.017006803,4798.500000
0.017120181,-9440.500000
0.017233560,4923.000000
0.017346939,4118.000000
0.017460317,-9019.000000
0.017573696,5975.500000
0.017687075,2887.000000
0.017800454,-8998.500000
0.017913832,6807.500000
0.018027211,1899.000000
0.018140590,-8414.000000
0.018253968,7610.000000
0.018367347,566.000000
0.018480726,-8221.000000
0.018594104,7853.000000
0.018707483,-800.000000
0.018820862,-7377.000000
0.018934240,8792.500000
0.019047619,-1552.500000
0.019160998,-6614.500000
0.019274376,8698.500000
0.019387755,-3181.000000
0.019501134,-5781.500000
0.019614512,9369.500000
0.019727891,-3651.500000
0.019841270,-4502.000000
0.019954649,9219.000000
0.020068027,-5255.000000
0.020181406,-3890.500000
0.020294785,9037.000000
0.020408163,-5837.000000
0.020521542,-2357.500000
0.020634921,8829.000000
0.020748299,-7232.000000
0.020861678,-2006.000000
0.020975057,7966.500000
0.021088435,-7858.000000
0.021201814,-243.500000
0.021315193,8084.000000
0.021428571,-8156.000000
0.021541950,866.000000
0.021655329,7110.000000
0.021768707,-8787.500000
0.021882086,2256.500000
0.021995465,6877.000000
0.022108844,-8660.000000
0.022222222,3337.000000
0.022335601,5458.500000
0.022448980,-9406.000000
0.022562358,4206.500000
0.022675737,4771.000000
0.022789116,-9022.000000
0.022902494,5472.500000
0.023015873,3558.500000
0.023129252,-9258.000000
0.023242630,5962.500000
0.023356009,2257.000000
0.023469388,-8856.000000
0.023582766,7128.000000
0.023696145,1395.500000
0.023809524,-8417.500000
0.023922902,7636.500000
0.024036281,100.000000
0.024149660,-7788.500000
0.024263039,8440.500000
0.024376417,-773.000000
0.024489796,-6798.500000
0.024603175,9001.500000
0.024716553,-2041.000000
0.024829932,-6381.500000
0.024943311,8765.500000
0.025056689,-3433.500000
0.025170068,-5288.500000
0.025283447,9374.000000
0.025396825,-4241.500000
0.025510204,-4417.000000
0.025623583,8894.500000
0.025736961,-5791.500000
0.025850340,-3583.000000
0.025963719,8918.000000
0.026077098,-6350.000000
0.026190476,-2277.500000
0.026303855,8343.500000
0.026417234,-7654.000000
0.026530612,-1364.000000
0.026643991,8236.000000
0.026757370,-7583.500000
0.026870748,561.000000
0.026984127,7948.000000
0.027097506,-8383.000000
0.027210884,1253.000000
0.027324263,6946.500000
0.027437642,-8714.000000
0.027551020,2797.500000
0.027664399,6403.000000
0.027777778,-9151.000000
0.027891156,3312.500000
0.028004535,4892.500000
0.028117914,-9517.000000
0.028231293,4564.000000
0.028344671,4293.500000
0.028458050,-9312.500000
0.028571429,5384.500000
0.028684807,2868.000000
0.028798186,-9338.500000
0.028911565,6411.000000
0.029024943,2154.500000
0.029138322,-8488.500000
0.029251701,7596.500000
0.029365079,1237.000000
0.029478458,-8000.500000
0.029591837,8108.000000
0.029705215,-28.500000
0.029818594,-7411.000000
0.029931973,8688.500000
0.030045351,-1224.500000
0.030158730,-6769.500000
0.030272109,8826.500000
0.030385488,-2791.500000
0.030498866,-6316.500000
0.030612245,8906.500000
0.030725624,-3709.000000
0.030839002,-4990.000000
0.030952381,9306.000000
0.031065760,-4813.000000
0.031179138,-4275.000000
0.031292517,8897.500000
0.031405896,-5794.000000
0.031519274,-2721.000000
0.031632653,9283.500000
0.031746032,-6491.000000
0.031859410,-1814.500000
0.031972789,8507.500000
0.032086168,-7474.000000
0.032199546,-454.000000
0.032312925,8506.000000
0.032426304,-7754.000000
0.032539683,657.500000
0.032653061,7344.500000
0.032766440,-8979.500000
0.032879819,1455.000000
0.032993197,6721.000000
0.033106576,-8956.000000
0.033219955,2928.500000
0.033333333,5828.000000
0.033446712,-9509.500000
0.033560091,3601.500000
0.033673469,4714.000000
0.033786848,-9342.000000
0.033900227,5136.500000
0.034013605,4055.500000
0.034126984,-9349.500000
0.034240363,5721.000000
0.034353741,2679.500000
0.034467120,-9045.000000
0.034580499,7009.000000
0.034693878,1958.000000
0.034807256,-8494.500000
0.034920635,7605.500000
0.035034014,553.500000
0.035147392,-8216.000000
0.035260771,8073.500000
0.035374150,-700.500000
0.035487528,-7559.500000
0.035600907,8515.500000
0.035714286,-2007.000000
0.035827664,-6892.000000
0.035941043,8925.000000
0.036054422,-2982.000000
0.036167800,-5804.500000
0.036281179,9248.500000
0.036394558,-3959.000000
0.036507937,-4602.500000
0.036621315,9447.000000
0.036734694,-5130.500000
0.036848073,-3878.000000
0.036961451,9172.000000
0.037074830,-5951.500000
0.037188209,-2377.000000
0.037301587,9159.500000
0.037414966,-6919.000000
0.037528345,-1555.000000
0.037641723,8368.000000
0.037755102,-7773.000000
0.037868481,-125.000000
0.037981859,8260.500000
0.038095238,-8249.500000
0.038208617,755.500000
0.038321995,7070.000000
0.038435374,-9011.500000
0.038548753,2179.000000
0.038662132,6846.000000
0.038775510,-8945.000000
0.038888889,3273.000000
0.039002268,5576.000000
0.039115646,-9558.500000
0.039229025,4205.500000
0.039342404,4811.500000
0.039455782,-9158.000000
0.039569161,5508.000000
0.039682540,3674.000000
0.039795918,-9415.500000
0.039909297,6169.500000
0.040022676,2668.000000
0.040136054,-8744.000000
0.040249433,7384.500000
0.040362812,1506.500000
0.040476190,-8633.500000
0.040589569,7686.500000
0.040702948,82.500000
0.040816327,-8120.000000
0.040929705,8294.500000
0.041043084,-1077.500000
0.041156463,-7398.000000
0.041269841,8802.000000
0.041383220,-2233.000000
0.041496599,-6579.500000
0.041609977,9103.000000
0.041723356,-3392.000000
0.041836735,-5585.500000
0.041950113,9393.000000
0.042063492,-4318.500000
0.042176871,-4462.500000
0.042290249,9235.500000
0.042403628,-5661.500000
0.042517007,-3536.500000
0.042630385,9285.000000
0.042743764,-6228.000000
0.042857143,-2160.000000
0.042970522,8808.500000
0.043083900,-7603.000000
0.043197279,-1521.500000
0.043310658,8252.500000
0.043424036,-7963.500000
0.043537415,180.000000
0.043650794,7848.000000
0.043764172,-8785.000000
0.043877551,982.500000
0.043990930,7051.500000
0.044104308,-8947.500000
0.044217687,2693.000000
0.044331066,6643.500000
0.044444444,-9187.000000
0.044557823,3504.500000
0.044671202,5321.500000
