time_s,trend
0.000000000,1.835631
0.000113379,1.835455
0.000226757,1.835280
0.000340136,1.835104
0.000453515,1.834929
0.000566893,1.834753
0.000680272,1.834577
0.000793651,1.834402
0.000907029,1.834226
0.001020408,1.834051
0.001133787,1.833875
0.001247166,1.833699
0.001360544,1.833524
0.001473923,1.833348
0.001587302,1.833173
0.001700680,1.832997
0.001814059,1.832821
0.001927438,1.832645
0.002040816,1.832470
0.002154195,1.832294
0.002267574,1.832118
0.002380952,1.831943
0.002494331,1.831767
0.002607710,1.831591
0.002721088,1.831415
0.002834467,1.831239
0.002947846,1.831064
0.003061224,1.830888
0.003174603,1.830712
0.003287982,1.830536
0.003401361,1.830360
0.003514739,1.830184
0.003628118,1.830009
0.003741497,1.829833
0.003854875,1.829657
0.003968254,1.829481
0.004081633,1.829305
0.004195011,1.829129
0.004308390,1.828953
0.004421769,1.828777
0.004535147,1.828601
0.004648526,1.828425
0.004761905,1.828249
0.004875283,1.828074
0.004988662,1.827898
0.005102041,1.827722
0.005215420,1.827546
0.005328798,1.827370
0.005442177,1.827193
0.005555556,1.827018
0.005668934,1.826841
0.005782313,1.826666
0.005895692,1.826489
0.006009070,1.826313
0.006122449,1.826137
0.006235828,1.825961
0.006349206,1.825785
0.006462585,1.825609
0.006575964,1.825433
0.006689342,1.825257
0.006802721,1.825081
0.006916100,1.824905
0.007029478,1.824728
0.007142857,1.824552
0.007256236,1.824376
0.007369615,1.824200
0.007482993,1.824024
0.007596372,1.823848
0.007709751,1.823671
0.007823129,1.823495
0.007936508,1.823319
0.008049887,1.823143
0.008163265,1.822967
0.008276644,1.822790
0.008390023,1.822614
0.008503401,1.822438
0.008616780,1.822262
0.008730159,1.822085
0.008843537,1.821909
0.008956916,1.821733
0.009070295,1.821557
0.009183673,1.821380
0.009297052,1.821204
0.009410431,1.821028
0.009523810,1.820852
0.009637188,1.820675
0.009750567,1.820499
0.009863946,1.820323
0.009977324,1.820146
0.010090703,1.819970
0.010204082,1.819794
0.010317460,1.819617
0.010430839,1.819441
0.010544218,1.819265
0.010657596,1.819088
0.010770975,1.818912
0.010884354,1.818736
0.010997732,1.818559
0.011111111,1.818383
0.011224490,1.818207
0.011337868,1.818030
0.011451247,1.817854
0.011564626,1.817677
0.011678005,1.817501
0.011791383,1.817325
0.011904762,1.817148
0.012018141,1.816972
0.012131519,1.816795
0.012244898,1.816619
0.012358277,1.816442
0.012471655,1.816266
0.012585034,1.816090
0.012698413,1.815913
0.012811791,1.815737
0.012925170,1.815560
0.013038549,1.815384
0.013151927,1.815207
0.013265306,1.815031
0.013378685,1.814854
0.013492063,1.814678
0.013605442,1.814501
0.013718821,1.814325
0.013832200,1.814149
0.013945578,1.813972
0.014058957,1.813796
0.014172336,1.813619
0.014285714,1.813443
0.014399093,1.813266
0.014512472,1.813090
0.014625850,1.812913
0.014739229,1.812737
0.014852608,1.812560
0.014965986,1.812384
0.015079365,1.812207
0.015192744,1.812031
0.015306122,1.811854
0.015419501,1.811678
0.015532880,1.811501
0.015646259,1.811325
0.015759637,1.811148
0.015873016,1.810971
0.015986395,1.810795
0.016099773,1.810619
0.016213152,1.810442
0.016326531,1.810265
0.016439909,1.810089
0.016553288,1.809912
0.016666667,1.809736
0.016780045,1.809559
0.016893424,1.809383
0.017006803,1.809206
0.017120181,1.809030
0.017233560,1.808853
0.017346939,1.808677
0.017460317,1.808500
0.017573696,1.808324
0.017687075,1.808147
0.017800454,1.807970
0.017913832,1.807794
0.018027211,1.807617
0.018140590,1.807441
0.018253968,1.807264
0.018367347,1.807088
0.018480726,1.806911
0.018594104,1.806735
0.018707483,1.806558
0.018820862,1.806381
0.018934240,1.806205
0.019047619,1.806028
0.019160998,1.805852
0.019274376,1.805675
0.019387755,1.805499
0.019501134,1.805322
0.019614512,1.805146
0.019727891,1.804969
0.019841270,1.804793
0.019954649,1.804616
0.020068027,1.804439
0.020181406,1.804263
0.020294785,1.804086
0.020408163,1.803910
0.020521542,1.803733
0.020634921,1.803557
0.020748299,1.803380
0.020861678,1.803204
0.020975057,1.803027
0.021088435,1.802850
0.021201814,1.802674
0.021315193,1.802497
0.021428571,1.802321
0.021541950,1.802144
0.021655329,1.801968
0.021768707,1.801791
0.021882086,1.801615
0.021995465,1.801438
0.022108844,1.801262
0.022222222,1.801085
0.022335601,1.800909
0.022448980,1.800732
0.022562358,1.800556
0.022675737,1.800379
0.022789116,1.800203
0.022902494,1.800026
0.023015873,1.799850
0.023129252,1.799673
0.023242630,1.799497
0.023356009,1.799320
0.023469388,1.799144
0.023582766,1.798967
0.023696145,1.798791
0.023809524,1.798614
0.023922902,1.798438
0.024036281,1.798261
0.024149660,1.798085
0.024263039,1.797908
0.024376417,1.797732
0.024489796,1.797556
0.024603175,1.797379
0.024716553,1.797203
0.024829932,1.797026
0.024943311,1.796850
0.025056689,1.796673
0.025170068,1.796497
0.025283447,1.796320
0.025396825,1.796144
0.025510204,1.795968
0.025623583,1.795791
0.025736961,1.795615
0.025850340,1.795438
0.025963719,1.795262
0.026077098,1.795085
0.026190476,1.794909
0.026303855,1.794733
0.026417234,1.794556
0.026530612,1.794380
0.026643991,1.794204
0.026757370,1.794027
0.026870748,1.793851
0.026984127,1.793674
0.027097506,1.793498
0.027210884,1.793322
0.027324263,1.793145
0.027437642,1.792969
0.027551020,1.792793
0.027664399,1.792616
0.027777778,1.792440
0.027891156,1.792264
0.028004535,1.792087
0.028117914,1.791911
0.028231293,1.791735
0.028344671,1.791559
0.028458050,1.791382
0.028571429,1.791206
0.028684807,1.791030
0.028798186,1.790854
0.028911565,1.790677
0.029024943,1.790501
0.029138322,1.790325
0.029251701,1.790148
0.029365079,1.789972
0.029478458,1.789796
0.029591837,1.789620
0.029705215,1.789444
0.029818594,1.789267
0.029931973,1.789091
0.030045351,1.788915
0.030158730,1.788739
0.030272109,1.788563
0.030385488,1.788386
0.030498866,1.788210
0.030612245,1.788034
0.030725624,1.787858
0.030839002,1.787682
0.030952381,1.787506
0.031065760,1.787330
0.031179138,1.787153
0.031292517,1.786977
0.031405896,1.786801
0.031519274,1.786625
0.031632653,1.786449
0.031746032,1.786273
0.031859410,1.786097
0.031972789,1.785921
0.032086168,1.785745
0.032199546,1.785569
0.032312925,1.785393
0.032426304,1.785217
0.032539683,1.785041
0.032653061,1.784865
0.032766440,1.784689
0.032879819,1.784513
0.032993197,1.784337
0.033106576,1.784161
0.033219955,1.783985
0.033333333,1.783809
0.033446712,1.783633
0.033560091,1.783457
0.033673469,1.783281
0.033786848,1.783105
0.033900227,1.782929
0.034013605,1.782753
0.034126984,1.782577
0.034240363,1.782401
0.034353741,1.782226
0.034467120,1.782050
0.034580499,1.781874
0.034693878,1.781698
0.034807256,1.781522
0.034920635,1.781346
0.035034014,1.781170
0.035147392,1.780995
0.035260771,1.780819
0.035374150,1.780643
0.035487528,1.780467
0.035600907,1.780292
0.035714286,1.780116
0.035827664,1.779940
0.035941043,1.779764
0.036054422,1.779589
0.036167800,1.779413
0.036281179,1.779237
0.036394558,1.779061
0.036507937,1.778886
0.036621315,1.778710
0.036734694,1.778535
0.036848073,1.778359
0.036961451,1.778183
0.037074830,1.778008
0.037188209,1.777832
0.037301587,1.777656
0.037414966,1.777481
0.037528345,1.777305
0.037641723,1.777130
0.037755102,1.776954
0.037868481,1.776779
0.037981859,1.776603
0.038095238,1.776428
0.038208617,1.776252
0.038321995,1.776077
0.038435374,1.775901
0.038548753,1.775726
0.038662132,1.775550
0.038775510,1.775375
0.038888889,1.775199
0.039002268,1.775024
0.039115646,1.774849
0.039229025,1.774673
0.039342404,1.774498
0.039455782,1.774322
0.039569161,1.774147
0.039682540,1.773972
0.039795918,1.773796
0.039909297,1.773621
0.040022676,1.773446
0.040136054,1.773270
0.040249433,1.773095
0.040362812,1.772920
0.040476190,1.772745
0.040589569,1.772569
0.040702948,1.772394
0.040816327,1.772219
0.040929705,1.772044
0.041043084,1.771869
0.041156463,1.771693
0.041269841,1.771518
0.041383220,1.771343
0.041496599,1.771168
0.041609977,1.770993
0.041723356,1.770818
0.041836735,1.770643
0.041950113,1.770468
0.042063492,1.770293
0.042176871,1.770118
0.042290249,1.769943
0.042403628,1.769768
0.042517007,1.769593
0.042630385,1.769418
0.042743764,1.769243
0.042857143,1.769068
0.042970522,1.768893
0.043083900,1.768718
0.043197279,1.768543
0.043310658,1.768368
0.043424036,1.768193
0.043537415,1.768018
0.043650794,1.767843
0.043764172,1.767668
0.043877551,1.767494
0.043990930,1.767319
0.044104308,1.767144
0.044217687,1.766969
0.044331066,1.766795
0.044444444,1.766620
0.044557823,1.766445
0.044671202,1.766270
0.044784580,1.766096
0.044897959,1.765921
0.045011338,1.765746
0.045124717,1.765572
0.045238095,1.765397
0.045351474,1.765223
0.045464853,1.765048
0.045578231,1.764873
0.045691610,1.764699
0.045804989,1.764524
0.045918367,1.764350
0.046031746,1.764175
0.046145125,1.764001
0.046258503,1.763826
0.046371882,1.763652
0.046485261,1.763477
0.046598639,1.763303
0.046712018,1.763128
0.046825397,1.762954
0.046938776,1.762780
0.047052154,1.762605
0.047165533,1.762431
0.047278912,1.762257
0.047392290,1.762082
0.047505669,1.761908
0.047619048,1.761734
0.047732426,1.761559
0.047845805,1.761385
0.047959184,1.761211
0.048072562,1.761037
0.048185941,1.760863
0.048299320,1.760688
0.048412698,1.760514
0.048526077,1.760340
0.048639456,1.760166
0.048752834,1.759992
0.048866213,1.759818
0.048979592,1.759644
0.049092971,1.759470
0.049206349,1.759296
0.049319728,1.759122
0.049433107,1.758948
0.049546485,1.758774
0.049659864,1.758600
0.049773243,1.758426
0.049886621,1.758252
0.050000000,1.758078
0.050113379,1.757904
0.050226757,1.757730
0.050340136,1.757556
0.050453515,1.757383
0.050566893,1.757209
0.050680272,1.757035
0.050793651,1.756861
0.050907029,1.756688
0.051020408,1.756514
0.051133787,1.756340
0.051247166,1.756166
0.051360544,1.755993
0.051473923,1.755819
0.051587302,1.755645
0.051700680,1.755472
0.051814059,1.755298
0.051927438,1.755125
0.052040816,1.754951
0.052154195,1.754778
0.052267574,1.754604
0.052380952,1.754431
0.052494331,1.754257
0.052607710,1.754084
0.052721088,1.753910
0.052834467,1.753737
0.052947846,1.753563
0.053061224,1.753390
0.053174603,1.753217
0.053287982,1.753043
0.053401361,1.752870
0.053514739,1.752697
0.053628118,1.752524
0.053741497,1.752350
0.053854875,1.752177
0.053968254,1.752004
0.054081633,1.751831
0.054195011,1.751657
0.054308390,1.751484
0.054421769,1.751311
0.054535147,1.751138
0.054648526,1.750965
0.054761905,1.750792
0.054875283,1.750619
0.054988662,1.750446
0.055102041,1.750273
0.055215420,1.750100
0.055328798,1.749927
0.055442177,1.749754
0.055555556,1.749581
0.055668934,1.749408
0.055782313,1.749235
0.055895692,1.749063
0.056009070,1.748890
0.056122449,1.748717
0.056235828,1.748544
0.056349206,1.748371
0.056462585,1.748199
0.056575964,1.748026
0.056689342,1.747853
0.056802721,1.747681
0.056916100,1.747508
0.057029478,1.747335
0.057142857,1.747163
0.057256236,1.746990
0.057369615,1.746818
0.057482993,1.746645
0.057596372,1.746473
0.057709751,1.746300
0.057823129,1.746128
0.057936508,1.745955
0.058049887,1.745783
0.058163265,1.745610
0.058276644,1.745438
0.058390023,1.745266
0.058503401,1.745093
0.058616780,1.744921
0.058730159,1.744749
0.058843537,1.744576
0.058956916,1.744404
0.059070295,1.744232
0.059183673,1.744060
0.059297052,1.743888
0.059410431,1.743716
0.059523810,1.743543
0.059637188,1.743371
0.059750567,1.743199
0.059863946,1.743027
0.059977324,1.742855
0.060090703,1.742683
0.060204082,1.742511
0.060317460,1.742339
0.060430839,1.742167
0.060544218,1.741995
0.060657596,1.741824
0.060770975,1.741652
0.060884354,1.741480
0.060997732,1.741308
0.061111111,1.741136
0.061224490,1.740965
0.061337868,1.740793
0.061451247,1.740621
0.061564626,1.740449
0.061678005,1.740278
0.061791383,1.740106
0.061904762,1.739934
0.062018141,1.739763
0.062131519,1.739591
0.062244898,1.739420
0.062358277,1.739248
0.062471655,1.739077
0.062585034,1.738905
0.062698413,1.738734
0.062811791,1.738562
0.062925170,1.738391
0.063038549,1.738220
0.063151927,1.738048
0.063265306,1.737877
0.063378685,1.737706
0.063492063,1.737535
0.063605442,1.737363
0.063718821,1.737192
0.063832200,1.737021
0.063945578,1.736850
0.064058957,1.736679
0.064172336,1.736508
0.064285714,1.736336
0.064399093,1.736165
0.064512472,1.735994
0.064625850,1.735823
0.064739229,1.735652
0.064852608,1.735482
0.064965986,1.735311
0.065079365,1.735140
0.065192744,1.734969
0.065306122,1.734798
0.065419501,1.734627
0.065532880,1.734456
0.065646259,1.734286
0.065759637,1.734115
0.065873016,1.733944
0.065986395,1.733774
0.066099773,1.733603
0.066213152,1.733432
0.066326531,1.733262
0.066439909,1.733091
0.066553288,1.732921
0.066666667,1.732750
0.066780045,1.732579
0.066893424,1.732409
0.067006803,1.732239
0.067120181,1.732068
0.067233560,1.731898
0.067346939,1.731727
0.067460317,1.731557
0.067573696,1.731387
0.067687075,1.731217
0.067800454,1.731046
0.067913832,1.730876
0.068027211,1.730706
0.068140590,1.730536
0.068253968,1.730366
0.068367347,1.730195
0.068480726,1.730025
0.068594104,1.729855
0.068707483,1.729685
0.068820862,1.729515
0.068934240,1.729345
0.069047619,1.729175
0.069160998,1.729005
0.069274376,1.728836
0.069387755,1.728666
0.069501134,1.728496
0.069614512,1.728326
0.069727891,1.728156
0.069841270,1.727986
0.069954649,1.727817
0.070068027,1.727647
0.070181406,1.727478
0.070294785,1.727308
0.070408163,1.727138
0.070521542,1.726969
0.070634921,1.726799
0.070748299,1.726630
0.070861678,1.726460
0.070975057,1.726291
0.071088435,1.726121
0.071201814,1.725952
0.071315193,1.725782
0.071428571,1.725613
0.071541950,1.725444
0.071655329,1.725274
0.071768707,1.725105
0.071882086,1.724936
