label,8_c_100_p
time_s,envelope_detrended
0.000000000,-0.348913
0.000113379,-0.348834
0.000226757,-0.348744
0.000340136,-0.348643
0.000453515,-0.348532
0.000566893,-0.348408
0.000680272,-0.348276
0.000793651,-0.348131
0.000907029,-0.347973
0.001020408,-0.347806
0.001133787,-0.347627
0.001247166,-0.347437
0.001360544,-0.347234
0.001473923,-0.347022
0.001587302,-0.346798
0.001700680,-0.346563
0.001814059,-0.346315
0.001927438,-0.346057
0.002040816,-0.345788
0.002154195,-0.345508
0.002267574,-0.345218
0.002380952,-0.344914
0.002494331,-0.344603
0.002607710,-0.344279
0.002721088,-0.343944
0.002834467,-0.343598
0.002947846,-0.343244
0.003061224,-0.342878
0.003174603,-0.342501
0.003287982,-0.342115
0.003401361,-0.341720
0.003514739,-0.341314
0.003628118,-0.340897
0.003741497,-0.340472
0.003854875,-0.340037
0.003968254,-0.339591
0.004081633,-0.339138
0.004195011,-0.338673
0.004308390,-0.338201
0.004421769,-0.337721
0.004535147,-0.337233
0.004648526,-0.336735
0.004761905,-0.336228
0.004875283,-0.335711
0.004988662,-0.335189
0.005102041,-0.334656
0.005215420,-0.334118
0.005328798,-0.333570
0.005442177,-0.333016
0.005555556,-0.332454
0.005668934,-0.331882
0.005782313,-0.331304
0.005895692,-0.330719
0.006009070,-0.330128
0.006122449,-0.329529
0.006235828,-0.328923
0.006349206,-0.328308
0.006462585,-0.327689
0.006575964,-0.327061
0.006689342,-0.326428
0.006802721,-0.325790
0.006916100,-0.325144
0.007029478,-0.324492
0.007142857,-0.323835
0.007256236,-0.323171
0.007369615,-0.322501
0.007482993,-0.321826
0.007596372,-0.321145
0.007709751,-0.320460
0.007823129,-0.319769
0.007936508,-0.319073
0.008049887,-0.318371
0.008163265,-0.317667
0.008276644,-0.316957
0.008390023,-0.316243
0.008503401,-0.315523
0.008616780,-0.314800
0.008730159,-0.314075
0.008843537,-0.313344
0.008956916,-0.312611
0.009070295,-0.311873
0.009183673,-0.311132
0.009297052,-0.310391
0.009410431,-0.309644
0.009523810,-0.308895
0.009637188,-0.308141
0.009750567,-0.307387
0.009863946,-0.306632
0.009977324,-0.305873
0.010090703,-0.305111
0.010204082,-0.304348
0.010317460,-0.303584
0.010430839,-0.302816
0.010544218,-0.302046
0.010657596,-0.301276
0.010770975,-0.300506
0.010884354,-0.299730
0.010997732,-0.298957
0.011111111,-0.298179
0.011224490,-0.297404
0.011337868,-0.296623
0.011451247,-0.295843
0.011564626,-0.295062
0.011678005,-0.294279
0.011791383,-0.293495
0.011904762,-0.292712
0.012018141,-0.291926
0.012131519,-0.291140
0.012244898,-0.290351
0.012358277,-0.289563
0.012471655,-0.288771
0.012585034,-0.287980
0.012698413,-0.287189
0.012811791,-0.286397
0.012925170,-0.285604
0.013038549,-0.284807
0.013151927,-0.284013
0.013265306,-0.283216
0.013378685,-0.282417
0.013492063,-0.281618
0.013605442,-0.280819
0.013718821,-0.280020
0.013832200,-0.279218
0.013945578,-0.278416
0.014058957,-0.277611
0.014172336,-0.276807
0.014285714,-0.276002
0.014399093,-0.275195
0.014512472,-0.274388
0.014625850,-0.273581
0.014739229,-0.272771
0.014852608,-0.271959
0.014965986,-0.271149
0.015079365,-0.270334
0.015192744,-0.269521
0.015306122,-0.268703
0.015419501,-0.267886
0.015532880,-0.267068
0.015646259,-0.266248
0.015759637,-0.265427
0.015873016,-0.264602
0.015986395,-0.263776
0.016099773,-0.262950
0.016213152,-0.262119
0.016326531,-0.261288
0.016439909,-0.260455
0.016553288,-0.259619
0.016666667,-0.258780
0.016780045,-0.257941
0.016893424,-0.257097
0.017006803,-0.256250
0.017120181,-0.255401
0.017233560,-0.254546
0.017346939,-0.253691
0.017460317,-0.252831
0.017573696,-0.251969
0.017687075,-0.251101
0.017800454,-0.250230
0.017913832,-0.249357
0.018027211,-0.248479
0.018140590,-0.247595
0.018253968,-0.246709
0.018367347,-0.245820
0.018480726,-0.244923
0.018594104,-0.244023
0.018707483,-0.243119
0.018820862,-0.242209
0.018934240,-0.241296
0.019047619,-0.240378
0.019160998,-0.239452
0.019274376,-0.238523
0.019387755,-0.237592
0.019501134,-0.236653
0.019614512,-0.235709
0.019727891,-0.234762
0.019841270,-0.233807
0.019954649,-0.232849
0.020068027,-0.231887
0.020181406,-0.230916
0.020294785,-0.229943
0.020408163,-0.228964
0.020521542,-0.227980
0.020634921,-0.226991
0.020748299,-0.225996
0.020861678,-0.224997
0.020975057,-0.223992
0.021088435,-0.222981
0.021201814,-0.221966
0.021315193,-0.220945
0.021428571,-0.219919
0.021541950,-0.218888
0.021655329,-0.217854
0.021768707,-0.216812
0.021882086,-0.215765
0.021995465,-0.214715
0.022108844,-0.213657
0.022222222,-0.212597
0.022335601,-0.211528
0.022448980,-0.210457
0.022562358,-0.209379
0.022675737,-0.208297
0.022789116,-0.207210
0.022902494,-0.206116
0.023015873,-0.205019
0.023129252,-0.203916
0.023242630,-0.202808
0.023356009,-0.201695
0.023469388,-0.200579
0.023582766,-0.199456
0.023696145,-0.198329
0.023809524,-0.197195
0.023922902,-0.196058
0.024036281,-0.194916
0.024149660,-0.193772
0.024263039,-0.192622
0.024376417,-0.191466
0.024489796,-0.190306
0.024603175,-0.189143
0.024716553,-0.187977
0.024829932,-0.186806
0.024943311,-0.185629
0.025056689,-0.184450
0.025170068,-0.183269
0.025283447,-0.182084
0.025396825,-0.180897
0.025510204,-0.179705
0.025623583,-0.178510
0.025736961,-0.177315
0.025850340,-0.176115
0.025963719,-0.174915
0.026077098,-0.173712
0.026190476,-0.172507
0.026303855,-0.171302
0.026417234,-0.170093
0.026530612,-0.168885
0.026643991,-0.167675
0.026757370,-0.166464
0.026870748,-0.165253
0.026984127,-0.164040
0.027097506,-0.162827
0.027210884,-0.161616
0.027324263,-0.160403
0.027437642,-0.159189
0.027551020,-0.157976
0.027664399,-0.156763
0.027777778,-0.155552
0.027891156,-0.154341
0.028004535,-0.153130
0.028117914,-0.151920
0.028231293,-0.150712
0.028344671,-0.149503
0.028458050,-0.148298
0.028571429,-0.147093
0.028684807,-0.145890
0.028798186,-0.144687
0.028911565,-0.143487
0.029024943,-0.142289
0.029138322,-0.141094
0.029251701,-0.139899
0.029365079,-0.138707
0.029478458,-0.137517
0.029591837,-0.136333
0.029705215,-0.135148
0.029818594,-0.133966
0.029931973,-0.132787
0.030045351,-0.131613
0.030158730,-0.130442
0.030272109,-0.129274
0.030385488,-0.128108
0.030498866,-0.126947
0.030612245,-0.125791
0.030725624,-0.124638
0.030839002,-0.123491
0.030952381,-0.122346
0.031065760,-0.121206
0.031179138,-0.120072
0.031292517,-0.118943
0.031405896,-0.117819
0.031519274,-0.116700
0.031632653,-0.115587
0.031746032,-0.114479
0.031859410,-0.113376
0.031972789,-0.112281
0.032086168,-0.111192
0.032199546,-0.110107
0.032312925,-0.109028
0.032426304,-0.107957
0.032539683,-0.106891
0.032653061,-0.105830
0.032766440,-0.104777
0.032879819,-0.103730
0.032993197,-0.102690
0.033106576,-0.101656
0.033219955,-0.100627
0.033333333,-0.099606
0.033446712,-0.098590
0.033560091,-0.097579
0.033673469,-0.096577
0.033786848,-0.095579
0.033900227,-0.094590
0.034013605,-0.093605
0.034126984,-0.092626
0.034240363,-0.091652
0.034353741,-0.090687
0.034467120,-0.089723
0.034580499,-0.088768
0.034693878,-0.087818
0.034807256,-0.086876
0.034920635,-0.085936
0.035034014,-0.085005
0.035147392,-0.084076
0.035260771,-0.083155
0.035374150,-0.082239
0.035487528,-0.081328
0.035600907,-0.080423
0.035714286,-0.079520
0.035827664,-0.078625
0.035941043,-0.077736
0.036054422,-0.076849
0.036167800,-0.075970
0.036281179,-0.075094
0.036394558,-0.074223
0.036507937,-0.073357
0.036621315,-0.072494
0.036734694,-0.071639
0.036848073,-0.070786
0.036961451,-0.069936
0.037074830,-0.069094
0.037188209,-0.068252
0.037301587,-0.067418
0.037414966,-0.066583
0.037528345,-0.065757
0.037641723,-0.064931
0.037755102,-0.064110
0.037868481,-0.063291
0.037981859,-0.062475
0.038095238,-0.061662
0.038208617,-0.060854
0.038321995,-0.060047
0.038435374,-0.059244
0.038548753,-0.058441
0.038662132,-0.057641
0.038775510,-0.056841
0.038888889,-0.056044
0.039002268,-0.055249
0.039115646,-0.054455
0.039229025,-0.053663
0.039342404,-0.052870
0.039455782,-0.052078
0.039569161,-0.051286
0.039682540,-0.050494
0.039795918,-0.049702
0.039909297,-0.048913
0.040022676,-0.048120
0.040136054,-0.047328
0.040249433,-0.046534
0.040362812,-0.045741
0.040476190,-0.044944
0.040589569,-0.044149
0.040702948,-0.043352
0.040816327,-0.042552
0.040929705,-0.041752
0.041043084,-0.040949
0.041156463,-0.040144
0.041269841,-0.039336
0.041383220,-0.038528
0.041496599,-0.037717
0.041609977,-0.036901
0.041723356,-0.036085
0.041836735,-0.035267
0.041950113,-0.034446
