label,6_u1_200_p
time_s,envelope
0.000000000,6.818839
0.000113379,6.812379
0.000226757,6.805938
0.000340136,6.799516
0.000453515,6.793115
0.000566893,6.786734
0.000680272,6.780373
0.000793651,6.774035
0.000907029,6.767719
0.001020408,6.761425
0.001133787,6.755155
0.001247166,6.748909
0.001360544,6.742687
0.001473923,6.736490
0.001587302,6.730318
0.001700680,6.724172
0.001814059,6.718052
0.001927438,6.711959
0.002040816,6.705894
0.002154195,6.699857
0.002267574,6.693848
0.002380952,6.687869
0.002494331,6.681918
0.002607710,6.675998
0.002721088,6.670108
0.002834467,6.664248
0.002947846,6.658422
0.003061224,6.652626
0.003174603,6.646863
0.003287982,6.641132
0.003401361,6.635435
0.003514739,6.629772
0.003628118,6.624143
0.003741497,6.618549
0.003854875,6.612990
0.003968254,6.607467
0.004081633,6.601980
0.004195011,6.596529
0.004308390,6.591116
0.004421769,6.585740
0.004535147,6.580402
0.004648526,6.575102
0.004761905,6.569841
0.004875283,6.564619
0.004988662,6.559436
0.005102041,6.554294
0.005215420,6.549191
0.005328798,6.544129
0.005442177,6.539109
0.005555556,6.534129
0.005668934,6.529191
0.005782313,6.524295
0.005895692,6.519443
0.006009070,6.514633
0.006122449,6.509865
0.006235828,6.505143
0.006349206,6.500463
0.006462585,6.495828
0.006575964,6.491237
0.006689342,6.486691
0.006802721,6.482192
0.006916100,6.477736
0.007029478,6.473328
0.007142857,6.468965
0.007256236,6.464648
0.007369615,6.460379
0.007482993,6.456156
0.007596372,6.451981
0.007709751,6.447853
0.007823129,6.443773
0.007936508,6.439742
0.008049887,6.435758
0.008163265,6.431823
0.008276644,6.427937
0.008390023,6.424100
0.008503401,6.420313
0.008616780,6.416575
0.008730159,6.412887
0.008843537,6.409249
0.008956916,6.405662
0.009070295,6.402125
0.009183673,6.398638
0.009297052,6.395203
0.009410431,6.391819
0.009523810,6.388486
0.009637188,6.385205
0.009750567,6.381975
0.009863946,6.378797
0.009977324,6.375671
0.010090703,6.372597
0.010204082,6.369576
0.010317460,6.366608
0.010430839,6.363691
0.010544218,6.360828
0.010657596,6.358019
0.010770975,6.355261
0.010884354,6.352558
0.010997732,6.349907
0.011111111,6.347311
0.011224490,6.344768
0.011337868,6.342279
0.011451247,6.339844
0.011564626,6.337462
0.011678005,6.335136
0.011791383,6.332862
0.011904762,6.330644
0.012018141,6.328479
0.012131519,6.326368
0.012244898,6.324313
0.012358277,6.322311
0.012471655,6.320364
0.012585034,6.318471
0.012698413,6.316634
0.012811791,6.314850
0.012925170,6.313121
0.013038549,6.311448
0.013151927,6.309828
0.013265306,6.308265
0.013378685,6.306755
0.013492063,6.305301
0.013605442,6.303902
0.013718821,6.302557
0.013832200,6.301268
0.013945578,6.300034
0.014058957,6.298856
0.014172336,6.297733
0.014285714,6.296665
0.014399093,6.295653
0.014512472,6.294695
0.014625850,6.293794
0.014739229,6.292948
0.014852608,6.292158
0.014965986,6.291422
0.015079365,6.290743
0.015192744,6.290119
0.015306122,6.289550
0.015419501,6.289037
0.015532880,6.288579
0.015646259,6.288177
0.015759637,6.287830
0.015873016,6.287539
0.015986395,6.287302
0.016099773,6.287121
0.016213152,6.286996
0.016326531,6.286925
0.016439909,6.286911
0.016553288,6.286951
0.016666667,6.287046
0.016780045,6.287197
0.016893424,6.287402
0.017006803,6.287662
0.017120181,6.287977
0.017233560,6.288347
0.017346939,6.288772
0.017460317,6.289251
0.017573696,6.289784
0.017687075,6.290372
0.017800454,6.291014
0.017913832,6.291710
0.018027211,6.292460
0.018140590,6.293264
0.018253968,6.294122
0.018367347,6.295033
0.018480726,6.295998
0.018594104,6.297016
0.018707483,6.298087
0.018820862,6.299211
0.018934240,6.300388
0.019047619,6.301618
0.019160998,6.302900
0.019274376,6.304235
0.019387755,6.305621
0.019501134,6.307060
0.019614512,6.308551
0.019727891,6.310093
0.019841270,6.311687
0.019954649,6.313332
0.020068027,6.315028
0.020181406,6.316775
0.020294785,6.318573
0.020408163,6.320422
0.020521542,6.322320
0.020634921,6.324269
0.020748299,6.326267
0.020861678,6.328316
0.020975057,6.330414
0.021088435,6.332561
0.021201814,6.334757
0.021315193,6.337002
0.021428571,6.339296
0.021541950,6.341638
0.021655329,6.344028
0.021768707,6.346465
0.021882086,6.348949
0.021995465,6.351482
0.022108844,6.354062
0.022222222,6.356688
0.022335601,6.359361
0.022448980,6.362080
0.022562358,6.364844
0.022675737,6.367655
0.022789116,6.370512
0.022902494,6.373413
0.023015873,6.376359
0.023129252,6.379350
0.023242630,6.382386
0.023356009,6.385465
0.023469388,6.388588
0.023582766,6.391755
