rank,frequency_hz,magnitude_db
1,2992.125,-35.775
2,3000.000,-37.744
3,3007.875,-37.954
4,3015.875,-49.983
5,1288.875,-53.510
6,1287.375,-54.734
7,2989.500,-57.845
8,1288.375,-57.888
9,1287.625,-57.920
10,1287.000,-58.119
